galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,galaxies.galaxy.disk.sersic_index,     log_likelihood,            log_prior,      log_posterior,                weight
                 -0.09180213286023382,                 0.015732590147367824,                        0.06065233091745061,                    -0.00016112841319469023,                    0.4535224730453116,                 5.570901591585442,                -0.14345950772280067,                -0.19263903834103147,                     -0.013646801191004643,                      0.010162001961751196,                     2.15515612480698,               1.1795175156638535,-15535.372056306102,  0.05103498011602503,-15535.321021325986,                   0.0
                  0.05098191498181146,                 -0.11322272077134046,                         0.2845390672679665,                       0.007112850489095435,                    0.4722972514340873,                5.9700737118816045,               -0.010547172045477116,                0.007811876222377556,                        0.4618080721922736,                     0.0009889984029833945,                   1.2020606182642486,                1.973536958747236, -67073.07910065129,   1.5690503856599725, -67071.51005026563,                   0.0
                  -0.1308209222461894,                 -0.09089178303290735,                         0.1137468403634576,                        0.20355268480555616,                    0.9430473886785957,                  5.42271956813045,                 0.15375469077188259,                 0.07475827983851144,                       0.16506411089510942,                       -0.6252675409358714,                    1.791760024093436,               2.6669689808640813,-57648.332292849176,   -4.220461407832827, -57652.55275425701,                   0.0
                   0.1391877573546234,                 -0.17831071661457495,                       0.009212384230039186,                       -0.10145809535761717,                    1.1780626245576995,                 7.622031776486467,                0.035482827574221776,                 0.12880224650570912,                       0.07756783217152605,                       0.45392832221977825,                   1.5049763314383775,               0.6117987205603544,-46043.166581014324,   -2.659217642136735,-46045.825798656464,                   0.0
                 -0.21500799382991512,                 -0.12289104265046168,                        -0.1345576375279356,                       -0.13504597973764976,                   0.11875931318862998,                 6.697498997440405,                -0.11910664435526677,                 0.01424679848977736,                       0.15392787989000264,                       0.06383846808596616,                    1.184146273942726,               1.9164915733504344, -25094.57601279807,   -2.110371167538911,-25096.686383965607,                   0.0
                 0.028750336607738743,                -0.008154707891725834,                        0.07006857067265153,                      -0.030653896339677245,                   0.24878094686607832,                 5.620774650986628,                -0.07734540530278841,                 0.04367937297508653,                       0.48826615274474405,                      -0.18873457214951683,                    1.230579870777159,               0.7769810695113598,  -76164.4812097837,   1.0672172785371885, -76163.41399250516,                   0.0
                 0.022691267909903015,                  0.04072518258750492,                        0.24361225569856804,                      -0.018315831828498746,                    0.6790203618121993,                4.1304130796987275,                 -0.0240079183411349,                0.061226531343369445,                       0.27923989711658137,                       0.13004283798415128,                   1.2272608298266996,               0.9140013395366259,  -36689.9418294557,     4.15890321159636, -36685.78292624411,                   0.0
                  0.13039803804087896,                   0.0859319415440429,                         0.2815045383628715,                       -0.14466748676184088,                     0.958037404212184,                 5.865567691832929,                0.025462771652794508,                  0.1521753304509179,                      -0.14037862798345052,                       0.18362185758053523,                   1.3490591217839691,               0.5732675114342565,-15731.775873423556,   0.5478078736302836,-15731.228065549925,                   0.0
                  0.10414701992148093,                 0.062389623452714385,                      -0.042509319491814204,                         0.3382718924597268,                   0.49572286874914845,                2.7693790924974704,                0.012789747417244778,                -0.18371507271370072,                       0.05149352414970963,                       -0.0610370150556777,                   1.5310714604876656,               0.4438713546840347,-17732.259566959743,   1.1005343541631813, -17731.15903260558,                   0.0
                  0.06938413017990916,                  -0.1634727417690124,                       -0.20435017913521158,                       0.018650726102109397,                    1.1334852697013507,                4.2950816495148585,                -0.03603750716309598,                 0.11310917895278322,                       0.17665109466766468,                      -0.46171123709305034,                   1.6225540998846812,               2.0658440493282857,-28033.513802739064,  -2.0129059375948004,-28035.526708676658,                   0.0
                  0.03410843369726246,                   0.1733297270734191,                        0.14811987737653518,                       -0.03482017812654191,                    0.7212738334506377,                 5.978276203558917,               -0.016875853152675185,                 0.16327916224832484,                       0.26215999897594866,                      0.010100526166184988,                    0.762511658633205,                4.063281586904112, -90117.90144705781,  -1.2927755013659428, -90119.19422255918,                   0.0
                 -0.03421538081959468,                  0.14003527624366752,                        0.18772679360598382,                        0.30002447198458393,                    1.3301924444655673,                  3.73384091638112,               -0.014001245950784362,                 -0.2436077063819876,                       -0.1892950917133867,                        0.2604879957722294,                     2.19537530035195,               1.4522875867087184, -17269.57463292053,  -3.5682795761338744,-17273.142912496663,                   0.0
                 0.019442501684467938,                -0.047943475583574674,                        0.17420383919644444,                        0.31768873568500133,                    0.7670724105895707,                 5.787428565090419,               -0.025841663705403806,                0.038628315458798405,                       0.20321559816658674,                       0.08661891696092841,                   1.3426865032957946,               2.9755948024217185, -25815.99020914537,   3.1891867136514014, -25812.80102243172,                   0.0
                  0.05495956878146796,                  0.04563870917425744,                       -0.07919380358788387,                        0.08493571474868103,                    0.4504677953771378,                2.1514831605802955,                 0.10919328955576468,                0.034002594127571166,                       0.23167654586268616,                       0.12173400892015597,                   1.5418955895829964,               1.1889526928034164, -19772.07177182431,   3.1553539560618904,-19768.916417868248,                   0.0
                 -0.03614173065321281,                -0.015778681621557315,                        -0.0910623943686469,                       -0.04930195458532517,                    0.9623167965212098,                 7.643923580646174,               -0.002060943322119639,                0.021234949568362103,                       0.45608962473417825,                      0.048835672254924176,                   1.7665582854457906,              0.06585426923198723,             -1e+99,   1.1639868333180023,             -1e+99,                   0.0
                 0.008618761426124904,                -0.061923773369814764,                        0.23846746786818018,                       -0.08880041635165282,                    1.3497820616523715,                3.8978360065954885,                0.009820828015679968,                0.004891095651245444,                      0.011635351402654023,                         0.462412677205477,                   2.3579079872299107,               0.5608659016624885,-20676.058879581324,   -0.749172145007917,-20676.808051726333,                   0.0
                 -0.13805051377107186,                   -0.066636164134231,                        0.11172420615493892,                       0.008336969237527705,                    0.7783916621492851,                0.6831947912029448,                 0.15147485990918413,                 0.05558476606393902,                     -0.026576580936233204,                       0.17659752312196103,                   2.0565426771174296,                2.004012591476296,-13495.252452790455,  0.15486738535243627,-13495.097585405103,                   0.0
                   -0.080314318704723,                   0.1445308856700127,                      0.0025655398489405484,                        0.22307595052259044,                    0.7261064268334675,                3.0174807355239164,                 0.05031121878983648,                0.025455121845407703,                       0.35794666788785523,                     -0.004965853254043862,                    1.557417296635878,               1.7565906787555294,-31326.114893856196,   2.4407557079733992,-31323.674138148224,                   0.0
                -0.062062360106200656,                  0.06550849924943368,                      0.0006811868115784853,                        -0.5194555659278702,                    1.2480062793174267,                 6.684558248390244,                  0.1095806568107707,                0.026189289995623078,                        0.2455568425498425,                      -0.11225275894966912,                   1.5695455097074553,                0.637896680421725, -44433.29533914906,   -2.013415734324771, -44435.30875488339,                   0.0
