galaxies.galaxy.bulge.intensity,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.intensity,galaxies.galaxy.disk.effective_radius,         log_likelihood,          log_prior,          log_posterior,weight
              2774.716784390256,                    19.296065338797327,                 3.385236204571372,                 -0.1250893728502639,                 0.01821621673477871,                       0.39953135689312985,                       0.42634505173908616,            21.942802394846172,                   21.421296166799642,    -2654138417201049.0,-1.1901489772897136,    -2654138417201050.0,   0.0
         0.00018372767272891965,                    13.135780177687726,                3.2894907255463774,                  0.2888853070191264,                 -0.5727297010114694,                       -0.2940178158847491,                       0.15291684711691292,           0.24396078569679092,                   11.623689966128783,    -205897.22838402545,  5449.184829258535,    -200448.04355476692,   0.0
              531.9745647785412,                    27.937707838709038,                3.7236024451843264,                  0.7102453611175059,                -0.27099564514927704,                       0.17053981711015334,                      -0.12071133911210818,            0.1717720362710893,                     9.05237752139983,     -300844424931602.7,   9.36329053383517,     -300844424931593.3,   0.0
             114237.16406253206,                    6.3919987084171215,                1.3882960866873904,                  0.3515835763133359,                  0.3932596483102998,                      -0.19466531391787126,                      0.035184400991229346,             1318.615257116294,                   21.112383286426677,-1.2256172627048864e+17, 1.9010617321149739,-1.2256172627048864e+17,   0.0
          0.0010608963404410273,                     4.988120714853946,                1.0107212422299545,                 -0.2749799068427063,                -0.07503531731390702,                     0.0030775477506160558,                        0.5111542834793108,             132141.4540943078,                   11.683122022971187,-1.3098068667362454e+17,  942.1707096770245, -1.309806866736236e+17,   0.0
              190073.7008519067,                     5.937331337845579,                 4.935723828421718,                -0.14784407672887145,                  0.5180079997757344,                      -0.24222428137745505,                        0.0752666704500759,             4750.792180708408,                    3.216127206295619, -2.757932347272198e+18, 1.8267372987295405, -2.757932347272198e+18,   0.0
             198689.14441320777,                    18.480973596497318,                4.8707473428533605,                -0.14904380234364012,                -0.13672390276094684,                       -0.4917189334840998,                       -0.2607516029375715,            318837.08592921006,                   3.5827345233562236, -3.700762905920769e+19,-0.9219364623465728, -3.700762905920769e+19,   0.0
          8.596199003609431e-05,                    4.6128138890303365,                2.3275397023709568,                   0.491502034526232,                -0.06453404327363424,                      -0.09188659725340066,                       0.10030907525588448,         0.0036894996292041854,                     24.2565998910546,    -224729.33576249657, 11905.922167960924,    -212823.41359453564,   0.0
         6.3742912850620195e-06,                    23.008821465943722,                 4.175117016478084,                  0.1627372015830692,                 0.11965590405862914,                      0.041855336209282855,                       -0.5249753526571629,         0.0069903574311703754,                     6.21454313069493,     -222565.8944756309, 157022.49744051072,     -65543.39703512017,   0.0
           3.34073173608306e-05,                     24.83973966130973,                3.8619550493189108,                0.030117662113009574,                 -0.3655999853241193,                        0.1146371404785299,                       -0.8036090376948655,             51.14187569960932,                    1.951583525011732,    -1787765013.1319215, 29931.240071016713,    -1787735081.8918505,   0.0
         3.2445006118324114e-05,                    25.633631085461968,                4.8877733031421515,                  0.1894095033927391,                -0.03691568942551171,                       0.05225656144270308,                         0.312583809633559,         8.411564831375174e-05,                   10.008546997516168,    -232098.58517071354,  42709.99927517059,    -189388.58589554296,   0.0
               36636.8007390791,                   0.27577362482721246,                 4.214015119509485,                 -0.5134120848151433,                 0.23493249955223933,                        0.3137911406378027,                       0.36506867886697203,             76.91314157818121,                   19.838864644634498,    -19229013426290.008,  1.068399094326959,    -19229013426288.938,   0.0
           0.016515412662921995,                    22.594819892350756,                 3.966818600599945,                -0.24479321580148897,                  0.4747985277502089,                      -0.23705689143335373,                         0.216119617733531,            16.300414695216475,                   1.2876112960516428,     -66621477.41203961, 62.196266597401305,     -66621415.21577301,   0.0
             187.32263006030107,                    13.241873657803415,                4.2095214918606185,                 0.02749519107313445,                  0.1941989442223014,                       0.36212659930524727,                      -0.02423041653806178,            100.58482199588019,                    21.97442725674594,     -13147352446428.83,0.06899036404759414,    -13147352446428.762,   0.0
         0.00026703843993299253,                    21.505608308535937,                 4.027457781041393,                -0.44292806940034635,                -0.22824261008258354,                      -0.37673879874024613,                      -0.20559793870409276,             1.868180219302605,                   21.049529346961254,     -31794041.27651856, 3746.2422679396923,     -31790295.03425062,   0.0
          2.495250523242115e-06,                      8.92117857310799,                0.8390496120778494,                 0.07241458595767264,                -0.01213148304742684,                        0.7831327996354036,                       0.08730958382583534,            0.0406628686536527,                   16.972966675595014,    -166803.45665392044,  400783.1073522982,     233979.65069837778,   0.0
             1236.3363977007548,                    20.112748135010325,                 4.591046617632289,               -0.008466989761346884,                 -0.3169988776668318,                        0.8192506200652199,                        0.1619289658311249,            26029.253569394066,                    5.610190033350784,    -6249169319994435.0,-2.7431038316076894,    -6249169319994438.0,   0.0
               554.812159218695,                    24.597215459826188,                1.7909522952566745,                -0.22579469051790213,                 0.06276790191202093,                       0.19484705859240845,                         0.376895566795125,         3.324625630389287e-05,                    7.587780664731353,    -21131291476696.418, 30078.453216830803,    -21131291446617.965,   0.0
          8.109887280688627e-05,                     24.71101589586394,                1.0196058023408596,                  0.4590819446535685,                -0.03763712194040186,                       -0.5374450258422854,                      -0.04335417572289099,          0.000769584690151601,                   18.071903803524684,     -231580.2333391196, 13630.165131243306,     -217950.0682078763,   0.0
             4055.7684846743364,                    14.458569984184004,                3.9752229125982605,                -0.35224817073707343,                 0.31657859602446875,                       -0.6100531153708499,                       -0.1187646622411046,             1.552661176976787,                    28.28818725494764,    -4622787018464861.0,0.31625944986472243,    -4622787018464861.0,   0.0
             11874.491924747805,                    20.657855751607435,                 4.681620577664757,                 -0.1745917891829145,                 0.13963437721856442,                      0.012619822826867676,                      -0.29861586857139344,          0.044922984852716966,                   24.782224857889087,-1.4409422268836258e+17,  22.61357463688238,-1.4409422268836256e+17,   0.0
             479.09964449768995,                    17.946966200949237,                1.4852734203651285,                 0.03474030201724118,                  0.5149284682604075,                       -0.5044459434776426,                       -0.6152927299565168,         0.0003552156179811965,                   24.134961943626514,     -4868105164699.483, 2813.7282240837917,     -4868105161885.755,   0.0
          0.0006094291964893166,                    3.6025247548339454,                 3.380580721009749,                 0.03996978558677122,                  -0.114988619717619,                     -0.007007144423435795,                        -0.243360794341123,          0.004416518347446286,                   25.021539990480125,    -221653.03464800032, 1867.6272237698226,     -219785.4074242305,   0.0
         1.0520021419501753e-05,                     17.84000949002438,                1.2054411940089098,                0.034365617321570986,                -0.06209203473266826,                        0.4429906786245953,                       -0.3335520965880961,             885112.5245614484,                    5.004945755500826,-2.9296822735104604e+18,  95055.73212369077, -2.929682273510365e+18,   0.0
              66660.45234241085,                    15.277936276031577,                3.8111889191679396,                0.030764581920338017,                  0.1054597438364814,                        0.5699676297280817,                        0.5649351373193414,            320.42158993533764,                    2.539683839029699,-1.2586424759723686e+18,-2.9358929857119413,-1.2586424759723686e+18,   0.0
           0.011165178791712417,                     24.72822448503762,                 3.814670799897291,                  0.1734944300409305,              -0.0021342060307273382,                        0.2746612922770956,                       0.05470258055958687,          0.004643432217248523,                   17.118424543808302,     -71333.44120858404,  305.2254191776615,     -71028.21578940639,   1.0
              15.08163444490616,                     12.97501977271114,                 1.272529740181019,                 -0.6062046177593241,                -0.10261197660496087,                       -0.2668199764760382,                      -0.15588981687636924,        1.6675513182059722e-05,                   13.041153278598582,     -3484161227.774934,  59970.37707974121,     -3484101257.397854,   0.0
             160.12073269434947,                   0.39523790078467513,                 4.836364221407667,                 0.07601294793875547,                  0.4112758398585315,                        0.8554486370863724,                       -0.2598365974950891,            15.479107175988975,                   20.712466689198273,    -3672201021.0125103,-2.8261528906349382,     -3672201023.838663,   0.0
           0.042149730758426686,                     5.091768612925291,                 4.461123252755199,                 0.26992445950451605,                  -0.274206314647253,                        0.3094892166508729,                       0.15211139947739527,               70.085808386001,                    18.33543099698229,     -49556014007.90777,  24.47281360984141,     -49556013983.43495,   0.0
