galaxies.left_galaxy.bulge.ell_comps.ell_comps_0,galaxies.left_galaxy.bulge.ell_comps.ell_comps_1,galaxies.left_galaxy.bulge.effective_radius,    log_likelihood,           log_prior,     log_posterior,                 weight
                             -0.5762723226779666,                             0.06307348720304333,                            22.818556779648, 43017.95122340895, -1.2952592278132449, 43016.65596418113,                    0.0
                            -0.34032906952058917,                            0.008667366115324007,                         28.084109178785035, 43098.00803864935,-0.07209780627722351,43097.935940843076,                    0.0
                             -0.1963758114789557,                             -0.5411293585452354,                         28.860137707985203, 42780.65057004084, -1.2692391574853858,42779.381330883356,                    0.0
                            -0.12725394776046298,                            -0.07844065283363152,                         15.631545477738651, 43364.33681788081, 0.44763828015909946, 43364.78445616097,                    0.0
                           0.0018435061306303138,                            -0.26706364650043113,                         21.264933344876454,43104.950928645536, 0.17552779927369966, 43105.12645644481,                    0.0
                             -0.3285236173945156,                            -0.08242384475090919,                         27.728631075569197, 43045.79549338469,-0.06555590946262893, 43045.72993747523,                    0.0
                             -0.5201508158737661,                              0.6129092248062212,                         13.762454864242867,43466.167163411315,  -3.018295530224893, 43463.14886788109,                    0.0
                            -0.04933647998056652,                             0.09121944298017957,                         10.869826740210849, 43751.95146232168,  0.5120351035096653, 43752.46349742519,1.6692741325224103e-300
                             0.10299644122853721,                              0.1855411202932645,                         10.554024959605199,43915.373598851365,  0.3215978857822425, 43915.69519673715, 1.569855862565443e-229
                             0.11919174046182808,                              0.0975665634446373,                         12.733322527419908, 43708.69848695998, 0.43997493538617033, 43709.13846189536,           2.74157e-319
                             -0.1561995829899054,                             0.16785987193448743,                          18.59509405467359, 43517.16044796435, 0.27970081852302203, 43517.44014878287,                    0.0
                              0.2690695290122909,                             0.14889672996771453,                          24.24815003030213, 43408.42461472891, 0.04640414460140159, 43408.47101887351,                    0.0
                             0.06834361629865573,                            -0.01767686249089713,                         13.743869298890033, 43535.35567782959,  0.5441004017218161, 43535.89977823131,                    0.0
                             -0.5524993175585484,                             -0.1403884963176828,                         27.658928708066046,42870.829576559845, -1.2335724007487496,42869.596004159095,                    0.0
                            -0.19991584554316796,                             0.11450423899247619,                         2.5649088980189316, 43958.74849532145,  0.2769101534430051,43959.025405474895,1.0797866885882218e-210
                             0.11539168184487779,                              -0.407698117667565,                         3.6932007031929217, 43353.32679088958,-0.42562000956910173, 43352.90117088001,                    0.0
                             -0.1295733960076341,                            -0.07305241057756995,                         12.336672641065906, 43467.95785680092,  0.4488637445671213,43468.406720545485,                    0.0
                            -0.35265974670008915,                              0.4098728214046369,                          5.173407322979495, 44057.30931897866, -1.0524624055696754, 44056.25685657309,6.8827154564923685e-168
                              0.5411216913108927,                            -0.13832393592701442,                         10.647744329584997, 43274.28824773607, -1.1612489021737504,  43273.1269988339,                    0.0
                             -0.7409160286593204,                              0.2853830156236484,                         2.0080598266707925, 43105.19105838468,  -2.930436852580664,  43102.2606215321,                    0.0
                            -0.13708153289155756,                             0.18027995230215638,                          6.602148984119371,44028.458395305686, 0.28682881002366595, 44028.74522411571,2.0321832454041753e-180
                             -0.1787934556379517,                               0.253262000429107,                         17.582602921736356, 43620.16713787677,  0.0378480723661869, 43620.20498594914,                    0.0
