galaxies.galaxy.pixelization.regularization.coefficient,galaxies.galaxy.pixelization.regularization.scale,     log_likelihood,            log_prior,      log_posterior,                weight
                                     171104.77566943504,                               0.6852767019633386,-26995.836811602763,    1.459270397121466,-26994.377541205642,                   0.0
                                      8.031763805829966,                                29.17981678806576, -31338.38550595799,  0.15877591647552383,-31338.226730041515,                   0.0
                                      984994.8604010453,                                1327.950558227468,-31328.202716145588,0.0007540553177874129,-31328.201962090272,                   0.0
                                    0.06777427012366358,                               1014.5276397012282,-31332.124593766577,   14.755847638702349,-31317.368746127875,                   0.0
                                     0.6519589118340442,                                  745324.71162107,-31334.288775781253,   1.5338403334624982,-31332.754935447792,                   0.0
                                     13623.248423548112,                            9.079557457743918e-05,-30381.792697770634,   11013.752722186435,  -19368.0399755842,                   0.0
                                     0.0196703032137599,                               2.4222837397246724,-14021.564911466321,    51.25089075584969,-13970.314020710472,                   0.0
                                      74.64504975330756,                                6177.102415671998,-31332.591006088984, 0.013558623863116856, -31332.57744746512,                   0.0
                                     13.361960111555312,                            4.361803982085593e-05, -1680.768537796374,   22926.368733018142, 21245.600195221767,                   0.0
                                  0.0025625999649603486,                               11.317430753875444, -21524.85828692291,   390.31703861584475,-21134.541248307065,                   0.0
                                 0.00017152564766566915,                               0.5653526826363021,-1473.5449718116083,   5831.8007216157275,  4358.255749804119,                   0.0
                                   0.005331808861045196,                               130.20737188413688,-30657.345737643333,    187.5612901094088,-30469.784447533923,                   0.0
                                  0.0014458422446241464,                             0.030697630886246073,    -532.0022765116,     724.214192204355, 192.21191569275493,                   0.0
