0.galaxies.galaxy.bulge.centre.centre_0,0.galaxies.galaxy.bulge.centre.centre_1,0.galaxies.galaxy.bulge.ell_comps.ell_comps_0,0.galaxies.galaxy.bulge.ell_comps.ell_comps_1,0.galaxies.galaxy.bulge.effective_radius,0.galaxies.galaxy.bulge.sersic_index,0.galaxies.galaxy.disk.centre.centre_0,0.galaxies.galaxy.disk.centre.centre_1,0.galaxies.galaxy.disk.ell_comps.ell_comps_0,0.galaxies.galaxy.disk.ell_comps.ell_comps_1,0.galaxies.galaxy.disk.effective_radius,1.galaxies.galaxy.bulge.centre.centre_0,1.galaxies.galaxy.bulge.centre.centre_1,1.galaxies.galaxy.bulge.ell_comps.ell_comps_0,1.galaxies.galaxy.bulge.ell_comps.ell_comps_1,1.galaxies.galaxy.bulge.effective_radius,1.galaxies.galaxy.bulge.sersic_index,1.galaxies.galaxy.disk.centre.centre_0,1.galaxies.galaxy.disk.centre.centre_1,1.galaxies.galaxy.disk.ell_comps.ell_comps_0,1.galaxies.galaxy.disk.ell_comps.ell_comps_1,1.galaxies.galaxy.disk.effective_radius,     log_likelihood,           log_prior,      log_posterior,                weight
                   -0.39798606028400124,                     0.0754108854442717,                         -0.34918642200781663,                          -0.1933674774514558,                      12.262954025523403,                  3.4357734103800714,                   0.17926941166011975,                   -0.1902742763396886,                         0.11055644466554146,                        -0.05029908777361915,                      29.57638062144112,                   0.052128491301032344,                   -0.08371925027727818,                         -0.08000951227652774,                        -0.033457545176406686,                      3.6998444721992376,                  3.3877594451832307,                  -0.09620059449347845,                   0.11561670833561902,                       -0.012604681508262475,                        -0.26713504870981825,                     18.737754641143468,-32205.125907956284,  2.3518853711906895,-32202.774022585094,                   0.0
                     0.2594434630410685,                   0.006318037714154243,                          0.37822450606420327,                          -0.1730487775002742,                      22.073440991140455,                  2.6351185419785237,                   0.08415940692268323,                   0.08427204132359091,                          0.1387199989034299,                         0.14551991397761185,                     24.701305777995426,                    0.10680170516926947,                    0.09381680721694395,                         -0.13418495621961168,                        -0.004957524653555781,                      5.5014725638942625,                   4.462566265837792,                   0.11497038567022415,                  -0.06389033529814397,                         0.12000758764310879,                        -0.18417944943831183,                     10.977024711922562, -27565.27949490315,  1.3942018750911511, -27563.88529302806,                   0.0
                  -0.008305427056510573,                    0.15513880250416087,                        -0.017371076388393972,                          0.34476182932317545,                        9.87135559440523,                  1.6956923052352604,                   -0.1681442530853705,                   -0.3481653362101895,                        -0.17547900597485375,                         0.39285078880835844,                     14.910982123140261,                   -0.18883618797451193,                     -0.426445517006717,                         -0.32132747890782054,                         -0.20020998990925165,                       8.875246011582934,                   2.139739140906075,                   0.20097969881621172,                  -0.43032830967649943,                        -0.14692289882144088,                          0.3776348381693076,                     15.483984259947649, -31011.25164252652,   2.314374873903753,-31008.937267652618,                   0.0
                    0.38428366507144235,                     0.5210485497803554,                         0.013351904929171488,                        -0.030365075991049713,                      16.265795395770976,                   4.907456853489099,                    0.3324950031365718,                    0.3459359875843801,                         0.40969293390190453,                         -0.2914567439663917,                     13.015087174056706,                   -0.41095142249695576,                   -0.15385702472619897,                          0.34144926910850165,                         -0.42349363368829085,                      20.755871786153328,                   2.360967790462572,                   0.09076628502292516,                   0.20366390543731572,                         -0.3734381528954839,                          0.3289669372938266,                     10.735945796123787, -25644.10362910024,   2.810227168987815, -25641.29340193125,                   0.0
                    0.05147531557215176,                   -0.11587596409048152,                          -0.2306434919215107,                         0.020505844786981857,                        17.9056678717209,                  2.4189959630826845,                    0.2940606626459958,                     0.756859160014759,                         -0.1463695251905955,                        -0.04469697262943301,                     3.3512317389098323,                    -0.5457215932897064,                    -0.1206311912174697,                       -0.0034702970193907965,                          0.22328065240633957,                      1.4310148528693434,                  3.3903697746005914,                    0.2179503818922582,                  -0.18459730966617702,                         0.42510670586820026,                          0.4913019081720884,                     13.469614353573537,-31829.371311575123,   5.177856245973871, -31824.19345532915,                   0.0
                    0.35809982303025367,                   -0.14206674368063857,                          0.35257818544408265,                         -0.11293086266179976,                       2.532928220171037,                  3.1472885483226563,                    0.6059520672314418,                     0.564346006116208,                        -0.23840866531064592,                          -0.226371195744227,                      17.20396313896693,                    0.10130245384906728,                   -0.22714636791049547,                         -0.46550971462766866,                          0.25475736450918623,                       5.954810104889501,                  1.2881669012563877,                   0.38929396378418724,                  0.008120587808321086,                        -0.03676978805789252,                        -0.21594045980757606,                     23.439210026025147, -21047.34561996511,   4.913952547477469, -21042.43166741763,                   0.0
                    0.10073890298132944,                    -0.5026474698583623,                           0.2090392972012027,                          -0.6544361272664465,                      15.518472178110198,                  1.1638694850036175,                   -0.3298878167153538,                   -0.5111838139128959,                         -0.3277694736539268,                         0.30270725679721283,                     18.992630052997423,                    0.36305722328730605,                   -0.15884212405962195,                          -0.8295213477128872,                          0.28537099736117655,                      25.834621550996395,                   4.433035858390359,                   0.19584899991189256,                   -0.1648218782213163,                        -0.17059547097824593,                         -0.5030836513864432,                       4.70491442125624, -47288.25783707476, -2.5311063199919737, -47290.78894339475,                   0.0
                    0.25414009259796777,                   -0.08455776206512443,                          0.09302853308962454,                          0.30288892296826003,                      13.514243462753857,                  3.7144426664933707,                   0.26170583577704853,                    0.2561167980285922,                        -0.36549814389368224,                         0.08339093298745887,                     2.9441046658324064,                   -0.04974874764491836,                  -0.042744750814247445,                          0.24453448646915169,                          -0.5903289791722168,                       6.702535663422693,                  1.5526330124777052,                   0.24382148255514915,                  -0.30734490029624095,                         0.05261969059839946,                        -0.12223292943366788,                     22.736599791771297,-14218.004344309784,  0.6043683430910344,-14217.399975966693,                   0.0
                   -0.09173128173409513,                    -0.4560171580340129,                           0.2653941665978089,                           -0.834347963904369,                      13.351529549008049,                  3.8192855543057957,                  -0.07244619929421854,                   0.09708334431870491,                         -0.4647126895796524,                         -0.5114531475226344,                     28.086611051768948,                   -0.49243164837445935,                    0.16628679769027085,                          0.22019449195862886,                          -0.2489496000049693,                       6.661753483590207,                   1.699303435546029,                   0.12401286569038114,                   0.37104212177003876,                       0.0027604614855995446,                        -0.02571835784894144,                     16.021290622872076, -46746.63214011717, -1.6073678508326479, -46748.23950796801,                   0.0
                    0.01226553649347173,                     0.1310078660450384,                         0.018558836828358245,                           0.6807631385637709,                      28.073414599642003,                   2.805525113020437,                    -0.590758698036901,                   0.18149879011041112,                         0.13237582536853468,                         0.10699271619392524,                     21.718993770778564,                    -0.0430042998374103,                     0.7026677359010927,                         0.037070183779440394,                         -0.06548532161994441,                       6.012065942680773,                  1.9744407272834688,                   0.42611672293623465,                  -0.19317185618077992,                          0.2904178393771952,                         -0.5540310612670437,                     12.782401431038844, -32144.69632325012,   3.531720709658239, -32141.16460254046,                   0.0
