galaxies.left_galaxy.bulge.ell_comps.ell_comps_0,galaxies.left_galaxy.bulge.ell_comps.ell_comps_1,galaxies.left_galaxy.bulge.effective_radius,    log_likelihood,            log_prior,     log_posterior,                 weight
                             0.11482010449690483,                            -0.06538910089937815,                          20.18424166415053, 43265.67627446247,   0.4747889041839868,43266.151063366655,                    0.0
                            -0.09236693861340248,                            -0.15663301976790606,                          20.41412127800517, 43146.70586052575,   0.3880879968655641, 43147.09394852261,                    0.0
                             -0.4407501438495251,                             -0.3345312973524138,                         16.319308960377004,42897.369907306194,   -1.129169358585774,42896.240737947606,                    0.0
                             0.29820421927110446,                             0.24327649390590353,                          25.81978764345003, 43404.14625871801, -0.25104341784450684, 43403.89521530016,                    0.0
                              0.4484768810210809,                              0.3490053772396978,                          7.504970401167414, 43983.33778874163,  -1.2223048471466318, 43982.11548389448, 3.509224103633687e-252
                            -0.38240626991179894,                             0.27539405864945116,                          17.19391733887184, 43385.54638033094,  -0.6619724952280339,43384.884407835714,                    0.0
                             -0.0957333256802773,                              0.3907037384271195,                          5.188142921392203, 44306.20361022802,  -0.3271827066694788, 44305.87642752135, 5.808390018245213e-112
                             0.06190775822653628,                             -0.4671265092279085,                         15.725842763508533,42985.535009514686,   -0.661768624921443, 42984.87324088976,                    0.0
                              0.3926905601424125,                            -0.07807587214519636,                         12.255058406153216,43396.148856827574, -0.31877957872204377, 43395.83007724885,                    0.0
                             0.14810946465462904,                             -0.2734041859364886,                         3.6810168727959214, 43542.28075109249,  0.03463961810195565,43542.315390710595,                    0.0
                              0.6240283181598617,                             -0.2467618359573725,                         11.166598838522965, 43052.23338728938,  -1.9298963993569556, 43050.30349089002,                    0.0
                             0.26393637704406203,                               0.218306601143672,                         19.937811190974227, 43525.52327955916, -0.07999327535455972,  43525.4432862838,                    0.0
                             0.01985809770141708,                             -0.3440778728434681,                         11.716006082555271, 43190.48372369123, -0.08812518310321094, 43190.39559850813,                    0.0
                             -0.5815643672312295,                             -0.1262395987054383,                          8.819085703765666, 43048.75997081592,  -1.3957341991563539, 43047.36423661676,                    0.0
                              0.2000926387021707,                              0.1044584953012448,                          12.37408210310142, 43669.89250937019,   0.2887375131268291,43670.181246883316,                    0.0
                             -0.4025764551835265,                            -0.39603520055814806,                         15.345537692846632, 42890.45554726891,  -1.1999460482391093, 42889.25560122067,                    0.0
                            -0.04801737400055388,                             0.05093978966471673,                         27.092296576708314, 43207.50034766108,   0.5445603516068456,43208.044908012685,                    0.0
                            -0.11300263095985356,                             0.40296491555212666,                         15.010455652359076, 43820.63650846242,  -0.4012718005753033, 43820.23523666184,                 8e-323
                              0.3257709758224532,                             0.08137457175878125,                         14.614823049062757, 43522.68230007191, -0.05459531083895322, 43522.62770476107,                    0.0
                             0.36913067612053785,                            -0.48325667611334133,                          8.138357861852318, 43046.47220877491,  -1.4826282077505195, 43044.98958056716,                    0.0
                           -0.050722867103076955,                             0.26833752987155074,                          19.57397338599685,43565.495136262296,   0.1574641915639171, 43565.65260045386,                    0.0
                             0.24983368721921745,                            -0.19445493549025375,                          23.85013136790956, 43082.42134962112, 0.014954447000879528, 43082.43630406813,                    0.0
                              0.7067632172874071,                             0.09797947071449181,                          27.86549906702174, 43003.02786997508,   -2.256626824031732,43000.771243151044,                    0.0
                            -0.19950084874119786,                             0.07364114863203906,                        0.06966028395067103, 42473.34575485448,  0.32054325692179153,42473.666298111406,                    0.0
                             -0.2515916535126307,                              0.2183236973252606,                         27.472659696252418, 43244.51998978452,-0.044678907026471065,  43244.4753108775,                    0.0
                             0.21524657566761204,                            -0.10486737469076592,                          7.858511395464926,43607.754111622286,  0.25329521697255725, 43608.00740683926,                    0.0
                              0.3087972531714666,                             -0.5484819919444079,                         10.691591583602584,42944.250668970126,   -1.629260252151787,42942.621408717976,                    0.0
                            -0.10849536223761168,                            -0.11668573413605282,                          7.492852120858059, 43563.82406358878,  0.43074771937937045, 43564.25481130816,                    0.0
                             0.11197759685302064,                           -0.009507868938896656,                         10.395570559129814, 43626.17730771365,   0.5016222883193888,43626.678930001974,                    0.0
                              0.0485640249105915,                             -0.1677986887588001,                          7.247587312287621,43561.111313012676,    0.402258495564098, 43561.51357150824,                    0.0
                              0.0603610573101328,                            0.008977697091935586,                          18.02546119653576,   43382.264842092,   0.5510963187864175,43382.815938410786,                    0.0
                            -0.41554648751502943,                             0.12937513857633265,                         3.3515335054753947, 43674.21036955714, -0.48053008945276077, 43673.72983946769,                    0.0
                            -0.08165371077132674,                              0.1383777663433525,                          7.376664958612393, 43901.39727595764,  0.42836477202957707, 43901.82564072967, 9.097007595146448e-288
                             0.15290576516450724,                              0.3795907473093662,                          3.697011785223906, 44419.77163251402,  -0.3585995266511094, 44419.41303298737, 1.2190490205973078e-62
                             0.12070870666244193,                             0.17444875391081693,                         3.7021120232547746,44173.613264413456,  0.32176907811705896, 44173.93503349157,1.5163527021108525e-169
                          -0.0009639990209340126,                              0.2843148252529103,                          9.905321933750923, 43984.34383757743,  0.12269746951956437,43984.466535046944, 9.596935183137308e-252
                             0.21985050662136854,                            -0.09306205710410391,                         29.817036283247354, 43079.44092796059,    0.255147788511705,  43079.6960757491,                    0.0
                             -0.5046464253318436,                            -0.20063661471914915,                         22.793986633170526,42863.718433930735,  -1.0666759561107857, 42862.65175797462,                    0.0
                             0.22162733383816163,                           -0.018341372929689015,                          21.79978944979227,43268.299753192296,  0.29703507000593876,  43268.5967882623,                    0.0
                             -0.5869596202041208,                            0.008480673402042824,                         26.958509173033697, 42874.57090824004,  -1.3426229105849505, 42873.22828532946,                    0.0
                             0.16810847781429955,                            0.005790973642559973,                         4.6891800648728985, 43912.46206295258,  0.41459665543031776, 43912.87665960801, 5.811316014386978e-283
                            -0.16301957000487785,                           -0.018616983057090086,                         12.569672710510725, 43443.44950434527,   0.4222190077972423, 43443.87172335307,                    0.0
                            -0.18478833705484973,                              0.4995005874339544,                         27.099661826630545,43524.922796899744,  -1.0040342927340862, 43523.91876260701,                    0.0
                             0.20702407610715082,                            -0.04287126464913846,                          2.170106212044427, 43803.47636754961,  0.32346933469772776,43803.799836884304,                    0.0
                                0.46923841792965,                            -0.20230252587418804,                          9.521976552042531,43289.642917094505,  -0.8788311731665032,43288.764085921335,                    0.0
                            0.015516183225143853,                             -0.5047096114960109,                         10.222662974558009,43043.925921328446,  -0.8447286122894647,43043.081192716156,                    0.0
                             -0.3050903482997112,                             -0.4800641537884919,                         14.639683517834868,42888.821751161464,   -1.225668437289295, 42887.59608272417,                    0.0
                             -0.5935860453640736,                             -0.4169965479585478,                         25.031949352202975, 42660.89721715519,    -2.35171733663377, 42658.54549981855,                    0.0
                              0.4771795150198874,                             -0.1611718123209401,                         1.6995746872193151,  43436.4170603213,  -0.8375291609733584, 43435.57953116033,                    0.0
                           -0.006597708279742002,                             -0.3784311508168868,                          6.054145256036579, 43316.45670320254, -0.22406817776061705,43316.232635024775,                    0.0
                             0.03925246848576651,                             -0.4744469735825146,                         4.6994865612711125, 43224.95381448696,  -0.6873294075422587, 43224.26648507942,                    0.0
                          -0.0004569224976378575,                             -0.2805226686529311,                         18.821857300473653, 43093.83668988099,  0.13460120699942132, 43093.97129108799,                    0.0
                              0.1824517767296495,                             -0.6556982795370923,                          5.621091466379924, 42914.97482516218,  -2.0017082830748985,42912.973116879104,                    0.0
                             -0.3127030151840964,                             0.32746207404003874,                         28.078230752674013, 43273.53145844395,  -0.5671843998533455,  43272.9642740441,                    0.0
                              0.3855702044540174,                            0.015513476147780163,                          2.093851952842253, 43770.03187013767, -0.25546476021485376, 43769.77640537745,                    0.0
                             -0.5371657113492434,                             -0.6537753742401685,                          27.54878781896615, 42545.45160119141,  -3.4058213763665792,42542.045779815046,                    0.0
                             0.37884343341042676,                              0.6199496014913493,                         15.376521389283266, 43927.22794852675,  -2.3607692320069797, 43924.86717929474, 1.503201214297319e-276
                              0.3633617366976691,                              0.2407721184706298,                         21.572645044076623,43468.600573286705,  -0.4837865059030797,  43468.1167867808,                    0.0
                            -0.21394706279927567,                            0.015841205802099984,                         21.367563448679803, 43218.08584536689,  0.31609502324736183, 43218.40194039014,                    0.0
                            -0.32853883643255083,                            -0.00531237317850415,                         28.138621620414167,  43035.0487026052, -0.02802552603897357, 43035.02067707916,                    0.0
                              0.5386766247516497,                            -0.46242209290558783,                          23.73697225877152, 42782.15324915842,  -2.2282516910821495, 42779.92499746734,                    0.0
                              0.5652974597868418,                             0.29699915267620874,                          2.964416194566061, 43853.64029504382,   -1.693601783697862, 43851.94669326012, 1.653123402653027e-308
                            -0.08318752639830533,                             0.23374414681046604,                         25.151842679142234,43385.067753590745,  0.22980501638780776, 43385.29755860713,                    0.0
                             0.24153464181624595,                            -0.02519944049413549,                         12.755696764410223, 43500.35314859265,  0.24415221482059524, 43500.59730080747,                    0.0
