galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,    log_likelihood,           log_prior,      log_posterior,weight
                -0.07123256831416228,                 0.09283567009572068,                       -0.1774783732571329,                         0.230021817806825,                    4.264278874053193,-9135.166886911284, 0.17891846919903198, -9134.987968442085,   0.0
                  -0.132022613304095,                 0.27420388093892323,                       -0.4959863529357438,                        0.3839213899262157,                    15.75416348337768,-9135.166886911284, -1.0992164640530055, -9136.266103375337,   0.0
                  0.9326519217638534,               -0.005621836896524218,                       -0.4583137548114392,                       -0.5147736400559743,                   12.833623189266476,-9135.166886911284,  2.7652733752238277,  -9132.40161353606,   0.0
                0.027992188706161738,                 0.14179535249922412,                       -0.2265508237024577,                        0.5700021517901968,                   29.835463156139653,-9135.166886911284, -1.4023158360030512, -9136.569202747287,   0.0
                 0.07262977481256194,                -0.24649069175643193,                      -0.23051396808951263,                       0.11979169150600916,                     9.39964664669203,-9135.166886911284,  0.5637077785548384,  -9134.60317913273,   0.0
                0.012179673783782726,                 0.11542583959094718,                       0.22242690969131204,                       0.01716065851819732,                    29.66994079184402,-9135.166886911284,  0.3701369122743113,  -9134.79674999901,   0.0
                0.035021304708376236,                 -0.2576282664783891,                       0.31399362837674033,                        0.5127091361417756,                   29.657232135789844,-9135.166886911284, -1.0607913767004038, -9136.227678287984,   0.0
                  0.2708955364574692,                -0.11600779026535873,                      -0.09644112314200187,                       0.46829214546530623,                    21.06560110665332,-9135.166886911284,-0.21574906109073322, -9135.382635972375,   0.0
                 -0.6736580468254036,                 -0.2410589472057534,                        0.1962470056662999,                        0.8157637928731323,                   16.103917923565767,-9135.166886911284,-0.49520821804975856, -9135.662095129333,   0.0
               0.0030074527963780935,                -0.16800232988818325,                       0.41568018391021955,                      -0.02377898751209334,                  0.38101458446234915, -3314.66333966568,-0.23444574586848332,-3314.8977854115483,   1.0
                -0.20281294319877144,                -0.25209349426476413,                     -0.047630780304107424,                       0.05488130187055542,                   13.571255096065036,-9135.166886911284,  1.1240275828800468, -9134.042859328403,   0.0
                 0.08472974496633143,                0.020807227201213932,                       -0.2419892997654938,                       -0.0160757484944837,                   15.530943183611297,-9135.166886911284,   0.287312295341319, -9134.879574615943,   0.0
               0.0055677868969777585,                 -0.5348684040087202,                      -0.16668479256221216,                       -0.3850287670882675,                   28.370640142349465,-9135.166886911284,  1.1833646220387413, -9133.983522289245,   0.0
