galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,dataset_model.background_sky_level,     log_likelihood,           log_prior,      log_posterior,weight
                        -0.2820762289104863,                        0.13139206044320678,                     4.418495879843637,                1.2763592339294207,                 -0.6594536560979036,                 -0.0923939018882214,                       -0.0660210251939075,                       0.27321767534523694,                    20.92824981518828,                0.8303170300009982, -47638.39227515416,     2.6301166590383, -47635.76215849513,   0.0
                         0.0323647281239058,                        -0.3565674758709625,                      27.2038477519317,                0.8339098962532853,                 0.19725746942761083,                 0.18645908757931282,                        0.5706138477278245,                       0.08529396922759468,                   11.589220722284646,               0.10597947003969155, -42931.01806625617,  -1.008570983125146,-42932.026637239294,   0.0
                        0.19581816398016852,                        0.06588969050628243,                    19.412998366552728,                1.0527246343965884,                  0.4937726601088409,                -0.39372455265345346,                     -0.027622580294355294,                       -0.1305871082110788,                    2.145756286872601,                 1.778927419023013, -43807.07395572214,  3.0231724785163814, -43804.05078324362,   0.0
                        0.24281095916800136,                          -0.25941012047791,                    16.170670486105198,                2.9087682986785515,                -0.20003021517174174,               -0.015008671710110952,                       -0.3260811641989058,                         0.273850783798453,                    28.12720210196688,                 3.808303659152222,-28758.353679061678, -0.3416323077232254,  -28758.6953113694,   0.0
                        0.09156582456805294,                         0.0164501392470658,                    27.823113584782497,                1.4722151156274923,                  0.2529917920935007,                 -0.2717661291800014,                      -0.21945936970175453,                       -0.3457008382071907,                    20.69922150239283,                0.5913403166174191,-38201.591965470456,  0.9298781742860837, -38200.66208729617,   0.0
                        0.46719913799093243,                     -0.0022573817813469417,                    27.794391735468054,                2.4652060525675665,                 0.14776013658879655,                 0.38160273715298254,                        0.3764748267566195,                      -0.18609042211124818,                   2.9019681904096584,                 3.743072156095522, -41582.63663476907,-0.11859209108391379, -41582.75522686016,   0.0
                         0.3548750821190061,                       -0.14772029711306217,                     6.310128973665745,                1.4850625730608178,                 0.26763850428030356,                 0.04510352303714069,                       -0.6090830980466722,                       0.05466508387026157,                   27.279118332759168,                 4.424364689766433, -37779.76098379514,  -1.345670098403355, -37781.10665389354,   0.0
                       0.017003022150472277,                        0.33655571644987803,                    14.915718429684466,                2.3368289972299805,                -0.21536622748630854,                -0.15040499316956293,                      0.025392025728215892,                        0.2824643126268152,                   13.316521991217948,                3.7898038925881927,-34396.571019175004,  0.4492075851600703,-34396.121811589845,   0.0
                         0.3869856633350911,                       -0.02394201357437015,                    15.355561790010352,                2.1078184128518362,                  0.4329843034419466,                   0.300681176071587,                       0.21095087064286447,                       0.06912047098836044,                   0.5437313144355094,                 4.235875529604054, -37921.93306524164,  1.5784351723767944, -37920.35463006926,   0.0
                      0.0030683585142514107,                        0.22348879103067654,                    23.872594469120717,                 1.002419224032344,                -0.25802838495788805,                  0.2424926021508484,                      -0.20986705704754993,                       0.13743326687478347,                    24.74878979832935,                 3.386359081915077, -46556.58454864904,   1.212974210312883, -46555.37157443873,   0.0
                      -0.052779184344734505,                        0.17599658162467033,                     7.182570779677127,                3.2912286982570444,                -0.07819008536490998,                 0.11095748680563468,                      -0.10451372528039922,                      0.022145185188907488,                    4.338193912225432,                 3.396318587646641, -26741.30801155649,  0.9949670756519209, -26740.31304448084,   0.0
                        0.08674915135114908,                        0.19381709703919892,                    26.372563987536324,                3.4462521794668692,                 0.08018028238806109,                -0.45307150401865554,                          0.36372348876762,                        0.7579446227669907,                   17.102693990028424,               0.45948434349207423, -115923.9722853366, -1.8573325392084565, -115925.8296178758,   0.0
                       0.029208461866068233,                         0.6761366253658408,                     10.64976209901294,                  3.56494523135214,                 -0.2269206978877674,                   0.391088385856798,                       -0.1607915597816695,                       -0.5468236658271557,                   27.879499861461987,                 4.642932472192921, -39570.97732777949, -2.0699888977608842, -39573.04731667725,   0.0
                       -0.11140775914594243,                       -0.38742199167017505,                     9.179925842683264,                3.2412091358723494,                 0.03224261779126722,                 0.39290840441476443,                       -0.1383726577517135,                       -0.0827871947116394,                   1.4712335330784099,                 4.041234761192674,-52963.241766429855,  0.9597288196952348, -52962.28203761016,   0.0
                         0.1815616041252276,                        0.07386870466439366,                    10.666842006988048,                 2.135835972416136,                 0.37316743959717436,                 -0.3178087115171985,                       -0.3976342888603373,                       0.11032888573855971,                    5.521427832958548,                0.4893233983227191,-122575.06860910135,  1.3188467227615928,-122573.74976237859,   0.0
                         0.5702279618477154,                       0.014870766484338466,                    22.547748195215714,                 4.860803230543001,                 0.48715941191764106,                 -0.2694407413443714,                        0.1713557041671623,                       0.06258114528999571,                   13.637081700577214,                0.7376298747007087, -46465.72744149195,  0.8728063765740949, -46464.85463511538,   0.0
                       -0.15653293782696853,                        0.02265934218241766,                    22.403397680594022,                2.0473526783001517,                 0.13200633157889877,                 0.28598940412643375,                       0.13475658126974602,                         0.276055803204889,                     26.4466332702378,                 1.352463777696606, -34848.56051736522,  1.0315347171693166, -34847.52898264805,   0.0
                       -0.07355156040160898,                          0.114348503319353,                      2.25197974694698,                4.9249031779710775,                -0.27336845017972783,                 0.06609433622647931,                        0.3468239066854534,                      -0.04456878867621736,                   28.281332915425956,                 3.981770558423696,-25439.307002055826,   0.801016370810144,-25438.505985685017,   1.0
                       -0.04734797896674674,                        0.29666702428189007,                      2.65142073106736,                 0.907804601917943,                 0.05099783313122281,                 0.14500868250955093,                       -0.4783400049598872,                        0.1449052044526542,                     3.76719201648135,                 4.787329990450486,-38481.997056429325, -0.6143819372850446, -38482.61143836661,   0.0
                        0.09962348047289658,                        -0.2924340134159274,                     7.616305294011491,                 2.683407721928662,                -0.01739829686742276,               -0.053094709867964045,                      -0.36377531202562546,                       -0.2282929607443462,                     9.11996461577661,                3.2150168930433045,-28255.064021651782,-0.39404504081409597,-28255.458066692598,   0.0
                       -0.19094077254180664,                         0.2566903336680655,                     7.484796650468861,                0.8996439669051663,                 -0.2396563319787049,                  0.4827330388677961,                      -0.42721451791111215,                     -0.051730453550446316,                   21.151821157663612,                 2.019058080439773,-42445.628623248296,  1.1598474524913027,  -42444.4687757958,   0.0
                         0.2722331962870096,                        -0.4046742343531334,                    12.779867374526704,                 2.257833373382936,                  0.3082022053938797,                 0.08437395324334553,                      0.045139041364154975,                       0.11371864459697642,                     14.0609815638204,                0.6072149766308554,-37003.722177015916, 0.30615965796572586, -37003.41601735795,   0.0
                        0.11321809075465683,                      0.0043503568109212725,                    22.230468184710155,                2.4719294825668987,                 -0.1901942352978421,                -0.17318412525999058,                      -0.19681778258883806,                       -0.1642850625046776,                    28.73207086313116,                1.9197894342845885, -30515.17252093445,  1.0746960707288207,-30514.097824863722,   0.0
                        -0.3633650565815813,                        -0.3923787627608729,                     7.977788770555302,                1.3713716408891443,                 -0.4458510336189753,                  0.2015655488565581,                       -0.2673667622313012,                       0.06327318977728683,                   2.0096899266562573,                 4.619061102137639, -36853.57671458485,   0.465393678313761, -36853.11132090654,   0.0
                        0.16554587054497089,                        -0.6104287092402412,                    17.070699280911644,                 3.079748664929558,                 0.35908553358584344,                 0.06244530571156845,                       0.19476002122790317,                     -0.030840979821264703,                    2.773184533190569,                 3.098282013007771,  -62658.6313618311, -0.5568147347540738,-62659.188176565855,   0.0
                        -0.2948969103746223,                        -0.3250120091183974,                     6.713988574991068,                2.6927701896029275,                -0.30002705534406987,                -0.12358040481740794,                       0.10039708819753364,                        0.2729185555455524,                   0.6220362898182286,                3.8041435872717546, -55014.31466984757, 0.18872239236906832,  -55014.1259474552,   0.0
                        0.19823545513163174,                         0.4420119629256461,                    3.6144002715875367,                 4.725379212768884,                 -0.1937647476188536,                -0.34031260934392854,                       0.42173065517588865,                       0.12404054620677961,                   21.119066967079007,                3.7124626574598967, -34064.09198909795, -0.3817468712681299,-34064.473735969215,   0.0
                        -0.1310886403489063,                          0.291582994031154,                      8.22127472973667,                 4.681116910347113,                  0.1745806900409513,                -0.15537301305790757,                        0.3339554937857445,                       0.18583119123241526,                    8.171522885447008,                3.4452078614644015, -26796.43604286628, 0.06776444640602929,-26796.368278419875,   0.0
                          -0.05887287939434,                       -0.03898818093816024,                    21.528722220925506,                1.6923882508058505,                 -0.0204767678815407,                0.019930426644673625,                       0.03718906894804646,                        0.0898962800922467,                   25.870533827243438,                 3.289027053947626,-33070.732158612205,  1.0678269169826304,-33069.664331695225,   0.0
                         0.5013034243632167,                         0.4839784967793616,                    13.686375064245256,                 3.263287192026696,                -0.23599462607187685,                 0.19164751227594262,                       -0.5448924585319918,                     -0.021270450544676727,                   11.294772184222756,                4.4822948276836785, -38737.57552748071,  -2.692419512364965, -38740.26794699307,   0.0
                        0.10421394226252254,                       -0.19210609439793713,                    20.657414772710343,                2.1443747502164507,                -0.19094738147221738,                 0.09200028995206457,                       0.03252926670819233,                       0.38092319972299565,                    5.696680044596057,                 4.569850043350286,  -38344.6213421439, 0.31578782571283714, -38344.30555431819,   0.0
                       -0.14588392712181125,                       -0.23347672804374314,                     7.204135617670879,                1.9937030586844458,                  0.5019402873170751,                  0.9563435864249272,                      -0.34615188112848233,                        0.4646169892950178,                   1.8068795208046073,                3.0626223501447205, -132037.1128963159,   5.338312890998035, -132031.7745834249,   0.0
                        -0.4483397605326522,                         0.4304152448776075,                    11.221713241529848,                1.6287802718396178,                 -0.1694906468323428,                  0.2881356143911193,                      0.040456653787546995,                      -0.12156922685833134,                   10.110439688162112,                 2.223671802507559,  -36559.4008332772,-0.47272023708609545,-36559.873553514284,   0.0
                       -0.09576089160617227,                        0.45093021354322516,                     4.113133245699544,                1.8106604324502178,                 -0.2513314684710234,                -0.32503923915931043,                       0.18260851956184768,                       0.17777409695842314,                   2.2566797961112672,                0.7503630494914837,-381528.90267115267,  0.5400171919789883, -381528.3626539607,   0.0
