galaxies.galaxy.mass.centre.centre_0,galaxies.galaxy.mass.centre.centre_1,galaxies.galaxy.mass.ell_comps.ell_comps_0,galaxies.galaxy.mass.ell_comps.ell_comps_1,galaxies.galaxy.mass.intensity,galaxies.galaxy.mass.effective_radius,galaxies.galaxy.mass.sersic_index,         log_likelihood,           log_prior,          log_posterior,weight
                  0.3819344226577212,                 0.06855613652037998,                        -0.639833585447538,                       0.05374249486496826,             874170.6427993434,                   19.022303092640907,               2.2106836575852116,-1.8383008234370833e+20, -0.8821101454433007,-1.8383008234370833e+20,   0.0
                  0.2295717354491936,                  0.5870066731785729,                       -0.5474312920154791,                      -0.18320749021993943,            393.04677777785884,                    27.38548436049073,               1.9817317288251357,    -44193841927991.875,  0.9300742585912077,    -44193841927990.945,   0.0
                 -0.3465543095568849,                 -0.5196832367742872,                         0.288059733448434,                       0.11954932989076048,            18.377379027173014,                    5.115226376411929,               1.6571156147488333,     -7444105350.431826,   2.253423042536973,     -7444105348.178403,   0.0
                   0.624623581931976,                -0.26005959185603506,                      -0.04952592723501891,                       -0.3975058819152897,         0.0016128266239113273,                   1.9429102232470608,                1.651183322233583,    -148482.86157884152,   622.2530208362606,    -147860.60855800525,   0.0
                  0.2893300130963037,                 -0.4557214634588206,                       0.29927206102880394,                       0.03205222908635334,         3.636538371531915e-06,                    22.72910583617483,                3.538945233364699,    -149661.49868788902,   274988.4736444604,     125326.97495657136,   0.0
                -0.12674158634647079,                 -0.6224002262944435,                       0.11726291954393027,                      -0.17207137999731298,             1.213190173981565,                   19.673618505261345,                4.803863176961962,    -3843406631.3681617,  3.3965381508623445,    -3843406627.9716234,   0.0
                 0.32631466447339996,                0.016008511485193805,                      -0.08134523139720949,                       0.17444698511256662,         0.0012392005511566322,                     11.5129785791921,                4.492283408868297,    -133963.14286950292,   807.9308264010901,    -133155.21204310184,   0.0
                -0.39084971746798025,                  0.1955614916926797,                      -0.33622506875877806,                        0.1791364059197173,             59354.65734718396,                    2.080336033890904,                4.802653361300526,-2.6004045733291516e+16,  0.8266393120798674,-2.6004045733291516e+16,   0.0
                -0.19292524277485715,               -0.059583672057027026,                      0.007431590649611503,                        0.4308004550429522,             38.06893045483234,                    5.019546913912661,                4.274920218980144,     -89093819025.10532,-0.20680132465903378,     -89093819025.31212,   0.0
                 -0.0946435695720567,                 -0.3390626941988775,                      -0.05551456264052686,                      -0.14095388890842375,            11.154218076330254,                     3.87236929744141,               3.5831945732940236,    -3199120790.4725575,  1.2223879833230398,    -3199120789.2501698,   0.0
                -0.04238809263043528,                0.028143891089349886,                       0.17483726161076704,                       -0.1893683375823976,            126732.38953987818,                   17.848114947430382,               1.0769907209985563, -6.394043261649134e+17, 0.21712893143405257, -6.394043261649134e+17,   0.0
                -0.19272356279149924,                  0.5389543665786228,                       0.02438184694355909,                     -0.018253146232893206,          0.003965870027030633,                    4.581693964551569,                 4.43212559609753,    -133702.75694984978,  254.53819148806645,     -133448.2187583617,   0.0
                 0.07631869678665884,                -0.18413753437945363,                       0.06271693845374585,                        0.0843341459118295,          0.014542547893186137,                    6.337262506118267,                2.031838711296347,    -110922.20064189029,   69.49489069831415,    -110852.70575119197,   0.0
                 0.09942765645276157,                -0.08310208149592149,                      0.013785237361418696,                      -0.22015911258941104,            1.8631856982081252,                    19.20094301364566,                3.870286781601852,     -4171205784.735949,   0.931454825997696,    -4171205783.8044944,   0.0
                -0.12428853179453463,                 -0.1480801152927044,                       0.07692210885433984,                      -0.10423569093645212,            0.4919968722626829,                   19.289728827021772,                1.501476613786719,     -23557445.52225507,    2.71872582002133,     -23557442.80352925,   0.0
